Distance_m,RSSI_dBm,Timestamp,RSSI_filtered
0.8,-61,1770628896.04158,-60.26323269285755
0.8,-61,1770628896.14079,-60.26751831411339
0.8,-61,1770628896.2413,-60.271754402778086
0.8,-61,1770628896.33991,-60.27594181286108
0.8,-60,1770628896.44094,-60.274364205751354
0.8,-61,1770628896.54082,-60.27848924371427
0.8,-61,1770628896.64171,-60.282567683058616
0.8,-61,1770628896.74094,-60.286600309153684
0.8,-61,1770628896.84085,-60.29058788981862
0.8,-60,1770628896.9421,-60.28897264934172
0.8,-61,1770628897.04163,-60.29290310152234
0.8,-61,1770628897.14189,-60.29679037366002
0.8,-61,1770628897.24189,-60.3006351736237
0.8,-61,1770628897.34284,-60.30443819389385
0.8,-61,1770628897.44373,-60.30820011197843
0.8,-61,1770628897.54346,-60.31192159081532
0.8,-61,1770628897.645,-60.31560327916193
0.8,-61,1770628897.74312,-60.31924581197232
0.8,-61,1770628897.8441,-60.3228498107624
0.8,-61,1770628897.94392,-60.326415883963506
0.8,-61,1770628898.04423,-60.329944627265
0.8,-61,1770628898.14427,-60.333436623946035
0.8,-61,1770628898.24382,-60.33689244519709
0.8,-61,1770628898.34489,-60.340312650431514
0.8,-61,1770628898.44416,-60.343697787587544
0.8,-61,1770628898.54574,-60.34704839342099
0.8,-61,1770628898.64659,-60.350364993789086
0.8,-61,1770628898.74509,-60.35364810392568
0.8,-61,1770628898.84576,-60.35689822870817
0.8,-60,1770628898.94566,-60.355112558071234
0.8,-61,1770628899.04579,-60.358323095321296
0.8,-60,1770628899.14501,-60.3565480224485
0.8,-60,1770628899.24492,-60.35479043206099
0.8,-60,1770628899.34575,-60.353050067063634
0.8,-60,1770628899.44577,-60.351326675377784
0.8,-60,1770628899.54565,-60.34962000981953
0.8,-60,1770628899.64505,-60.34792982798145
0.8,-60,1770628899.74564,-60.3462558921178
0.8,-60,1770628899.84403,-60.344597969033
0.8,-60,1770628899.94678,-60.34295582997329
0.8,-61,1770628900.04506,-60.34607207542681
0.8,-61,1770628900.14516,-60.349158933189955
0.8,-60,1770628900.24483,-60.347518459710415
0.8,-61,1770628900.34622,-60.35056974765476
0.8,-61,1770628900.44575,-60.35359266230185
0.8,-61,1770628900.54496,-60.356587597724875
0.8,-61,1770628900.64516,-60.359554940733
0.8,-60,1770628900.74584,-60.357904309875195
0.8,-60,1770628900.84583,-60.35626874733299
0.8,-61,1770628900.94488,-60.35919714073853
0.85,-61,1770628909.83035,-61.0
0.85,-61,1770628909.83047,-61.0
0.85,-61,1770628909.83058,-61.0
0.85,-60,1770628909.83069,-60.95833317239588
0.85,-60,1770628909.83079,-60.91999965920016
0.85,-61,1770628909.83089,-60.92307661346176
0.85,-61,1770628909.83101,-60.925925647462556
0.85,-61,1770628909.83111,-60.92857118112278
0.85,-61,1770628909.83121,-60.93103426611214
0.85,-61,1770628909.83139,-60.933333147222626
0.85,-61,1770628909.8315,-60.93548371508887
0.85,-60,1770628909.83158,-60.90624948603625
0.85,-61,1770628909.83167,-60.909090449312494
0.85,-60,1770628909.83176,-60.88235209939669
0.85,-61,1770628909.83184,-60.88571352183915
0.85,-61,1770628909.83193,-60.888888201082814
0.85,-61,1770628909.83201,-60.89189127841758
0.85,-61,1770628909.8321,-60.89473630131854
0.85,-61,1770628909.83218,-60.89743542778055
0.85,-61,1770628909.83227,-60.89999960000275
0.85,-61,1770628909.83236,-60.90243869265586
0.85,-61,1770628909.83244,-60.90476163996855
0.85,-61,1770628909.83253,-60.90697654508081
0.85,-61,1770628909.83261,-60.909090774485634
0.85,-61,1770628909.8327,-60.91111103987843
0.85,-61,1770628909.83278,-60.913043469330475
0.85,-61,1770628909.83287,-60.91489366937645
0.85,-61,1770628909.83296,-60.91666677934099
0.85,-60,1770628909.83304,-60.89795861535291
0.85,-60,1770628909.83313,-60.87999876141025
0.85,-60,1770628909.83322,-60.86274319938168
0.85,-60,1770628909.83331,-60.84615129713796
0.85,-60,1770628909.83339,-60.830185489118456
0.85,-60,1770628909.83348,-60.81481099239033
0.85,-60,1770628909.83356,-60.79999555368288
0.85,-60,1770628909.83389,-60.78570922352538
0.85,-60,1770628909.83402,-60.771924154159805
0.85,-60,1770628909.8341,-60.75861441835907
0.85,-60,1770628909.83417,-60.74575584667053
0.85,-61,1770628909.8343,-60.749993488424785
0.85,-60,1770628909.83439,-60.737697794259134
0.85,-60,1770628909.83449,-60.72579872250361
0.85,-60,1770628909.83457,-60.71427738641386
0.85,-61,1770628909.83467,-60.71874209129749
0.85,-61,1770628909.83477,-60.72306942552227
0.85,-62,1770628909.83492,-60.74241819510924
0.85,-61,1770628909.83501,-60.746262973795005
0.85,-61,1770628909.83511,-60.74999467512636
0.85,-61,1770628909.83521,-60.75361821550119
0.85,-61,1770628909.83532,-60.757138230380875
0.85,-61,1770628909.83541,-60.76055909407447
0.85,-61,1770628909.83551,-60.76388493787431
0.85,-61,1770628909.8356,-60.767119666700886
0.85,-62,1770628909.8357,-60.78378167378413
0.85,-62,1770628909.83581,-60.799999381407254
0.85,-62,1770628909.83591,-60.81579032767824
0.85,-62,1770628909.836,-60.83117113963599
0.85,-62,1770628909.8361,-60.84615759165208
0.85,-61,1770628909.83627,-60.84810515959075
0.85,-61,1770628909.83636,-60.85000404090564
0.85,-61,1770628909.83647,-60.85185603880227
0.85,-61,1770628909.83653,-60.853662868525056
0.85,-61,1770628909.8366,-60.85542616265615
0.85,-61,1770628909.83666,-60.85714747603582
0.85,-60,1770628909.83673,-60.84706220981406
0.85,-62,1770628909.83679,-60.860470067730205
0.85,-62,1770628909.83685,-60.87356971823529
0.85,-62,1770628909.83692,-60.886371668385294
0.85,-62,1770628909.83698,-60.89888595300961
0.85,-62,1770628909.83705,-60.91112216094582
0.85,-61,1770628909.83711,-60.91209897175107
0.85,-62,1770628909.83718,-60.923925608024845
0.85,-61,1770628909.83724,-60.924743727170366
0.85,-62,1770628909.8373,-60.9361842663956
0.85,-63,1770628909.83737,-60.95791183049668
0.85,-62,1770628909.83743,-60.96876854296117
0.85,-62,1770628909.83749,-60.979401422974966
0.85,-62,1770628909.83756,-60.989817322543104
0.85,-62,1770628909.83762,-61.00002281682229
0.85,-62,1770628909.83768,-61.01002421796328
0.85,-62,1770628909.83775,-61.019827588130966
0.85,-62,1770628909.83781,-61.02943875175858
0.85,-62,1770628909.83787,-61.038863307088036
0.85,-62,1770628909.83795,-61.048106637044505
0.85,-62,1770628909.83802,-61.05717391948958
0.85,-62,1770628909.83808,-61.066070136894076
0.85,-62,1770628909.83815,-61.074800085468446
0.85,-62,1770628909.83821,-61.0833683837859
0.85,-62,1770628909.8487,-61.091779480930924
0.85,-62,1770628909.94777,-61.1000376642033
0.85,-62,1770628910.04781,-61.10814706640567
0.85,-62,1770628910.1466,-61.11611167274077
0.85,-62,1770628910.24634,-61.12393532734235
0.85,-62,1770628910.34654,-61.13162173946243
0.85,-62,1770628910.44638,-61.139174489335694
0.85,-62,1770628910.54802,-61.14659703374059
0.85,-63,1770628910.64737,-61.162441635784624
0.85,-62,1770628910.7474,-61.16954120683846
0.85,-62,1770628910.84689,-61.17652147121379
0.85,-62,1770628910.94701,-61.1833854115744
0.85,-63,1770628911.04891,-61.19840235799751
0.85,-62,1770628911.14746,-61.204974433672426
0.85,-62,1770628911.2462,-61.211439659573024
0.85,-63,1770628911.34833,-61.225867170498766
0.85,-62,1770628911.4478,-61.23206182040859
0.85,-61,1770628911.54771,-61.23021958021607
0.85,-63,1770628911.64715,-61.24415854726974
0.85,-62,1770628911.74685,-61.25006514645017
0.85,-62,1770628911.84712,-61.25588018293378
0.85,-62,1770628911.94782,-61.26160576970377
0.85,-62,1770628912.048,-61.26724395522482
0.85,-62,1770628912.14665,-61.272796725886984
0.85,-63,1770628912.24819,-61.28578698995068
0.85,-62,1770628912.34838,-61.291118510045344
0.85,-62,1770628912.44994,-61.296371056450944
0.85,-62,1770628912.54908,-61.301546371232455
0.85,-61,1770628912.65189,-61.29934462384538
0.85,-62,1770628912.75096,-61.30442342610473
0.85,-62,1770628912.85088,-61.3094291636412
0.85,-62,1770628912.9507,-61.314363402125934
0.85,-62,1770628913.0535,-61.319227662813915
0.85,-62,1770628913.1506,-61.32402342410789
0.85,-62,1770628913.25073,-61.328752123056745
0.85,-62,1770628913.35021,-61.333415156791354
0.85,-62,1770628913.44956,-61.338013883901084
0.85,-62,1770628913.55091,-61.34254962575372
0.85,-62,1770628913.65172,-61.347023667761476
0.85,-62,1770628913.75105,-61.35143726059573
0.85,-62,1770628913.85079,-61.355791621352815
0.85,-62,1770628913.95026,-61.36008793467319
0.85,-63,1770628914.05094,-61.3709523564886
0.85,-63,1770628914.15071,-61.38167385245731
0.85,-63,1770628914.25074,-61.39225522504436
0.85,-62,1770628914.35174,-61.39620316111757
0.85,-62,1770628914.45109,-61.400100166112786
0.85,-62,1770628914.55174,-61.403947219472926
0.85,-62,1770628914.65091,-61.40774527568698
0.85,-62,1770628914.75148,-61.41149526507966
0.85,-62,1770628914.85227,-61.41519809457132
0.85,-62,1770628914.95156,-61.41885464840932
0.85,-62,1770628915.05268,-61.422465788872145
0.85,-62,1770628915.15281,-61.42603235694747
0.85,-62,1770628915.25242,-61.42955517298527
0.85,-62,1770628915.35313,-61.433035037326974
0.85,-62,1770628915.45293,-61.436472730911824
0.85,-62,1770628915.55342,-61.439869015861255
0.85,-62,1770628915.65385,-61.44322463604231
0.85,-62,1770628915.75388,-61.44654031761093
0.85,-62,1770628915.85395,-61.44981676953594
0.85,-62,1770628915.953,-61.45305468410456
0.85,-62,1770628916.05389,-61.456254737410156
0.85,-62,1770628916.15403,-61.459417589823026
0.85,-62,1770628916.2529,-61.462543886444784
0.85,-62,1770628916.35505,-61.46563425754713
0.85,-62,1770628916.4543,-61.46868931899557
0.85,-62,1770628916.55578,-61.47170967265868
0.85,-62,1770628916.65651,-61.47469590680349
0.85,-62,1770628916.75584,-61.47764859647755
0.85,-62,1770628916.85591,-61.4805683038782
0.85,-62,1770628916.95512,-61.48345557870952
0.85,-62,1770628917.05536,-61.48631095852742
0.85,-62,1770628917.15534,-61.489134969073426
0.85,-62,1770628917.25607,-61.491928124597436
0.85,-62,1770628917.35615,-61.494690928170016
0.85,-62,1770628917.45603,-61.497423871984545
0.85,-62,1770628917.55691,-61.50012743764959
0.85,-62,1770628917.65682,-61.50280209647194
0.85,-62,1770628917.75719,-61.50544830973059
0.85,-62,1770628917.8571,-61.508066528942024
0.85,-62,1770628917.95767,-61.51065719611712
0.85,-62,1770628918.05786,-61.51322074400999
0.85,-62,1770628918.1571,-61.51575759635904
0.85,-62,1770628918.2578,-61.51826816812052
0.85,-62,1770628918.35761,-61.520752865694924
0.85,-62,1770628918.457,-61.5232120871463
0.85,-62,1770628918.55684,-61.52564622241495
0.85,-62,1770628918.65778,-61.528055653523616
0.85,-62,1770628918.7578,-61.53044075477741
0.85,-62,1770628918.85778,-61.532801892957735
0.85,-62,1770628918.9579,-61.53513942751036
0.85,-62,1770628919.05625,-61.53745371072791
0.85,-62,1770628919.15789,-61.539745087926924
0.85,-62,1770628919.25712,-61.542013897619675
0.85,-62,1770628919.35686,-61.54426047168096
0.85,-62,1770628919.45756,-61.54648513550994
0.85,-62,1770628919.55927,-61.548688208187386
0.85,-62,1770628919.65721,-61.55087000262824
0.85,-62,1770628919.75741,-61.55303082572984
0.85,-62,1770628919.85796,-61.55517097851593
0.85,-62,1770628919.9575,-61.55729075627644
0.85,-62,1770628920.05711,-61.5593904487034
0.85,-62,1770628920.15761,-61.56147034002295
0.85,-62,1770628920.25633,-61.56353070912367
0.85,-62,1770628920.35681,-61.565571829681254
0.85,-62,1770628920.45705,-61.56759397027976
0.85,-62,1770628920.55735,-61.569597394529474
0.85,-62,1770628920.65799,-61.571582361181505
0.85,-62,1770628920.75723,-61.57354912423924
0.85,-62,1770628920.85791,-61.57549793306674
0.85,-62,1770628920.95702,-61.57742903249417
0.9,-61,1770628927.69259,-61.0
0.9,-62,1770628927.69268,-61.0454546323347
0.9,-62,1770628927.69275,-61.086956724385594
0.9,-62,1770628927.69282,-61.125000341145714
0.9,-62,1770628927.6929,-61.160000497599746
0.9,-62,1770628927.69296,-61.192308360576455
0.9,-62,1770628927.69303,-61.222223072427205
0.9,-62,1770628927.69309,-61.250001041070234
0.9,-62,1770628927.69315,-61.27586330796497
0.9,-62,1770628927.69322,-61.30000144249758
0.9,-61,1770628927.69328,-61.29032386758315
0.9,-62,1770628927.69335,-61.31250152206672
0.9,-62,1770628927.69341,-61.333335092419574
0.9,-62,1770628927.69347,-61.3529431738695
0.9,-63,1770628927.69354,-61.4000026942772
0.9,-62,1770628927.6936,-61.416669574063725
0.9,-63,1770628927.69366,-61.459463082601175
0.9,-61,1770628927.69373,-61.447371708538
0.9,-61,1770628927.69379,-61.4359003957113
0.9,-62,1770628927.69386,-61.45000320435731
0.9,-61,1770628927.69392,-61.43902725316457
0.9,-62,1770628927.69398,-61.45238408662881
0.9,-61,1770628927.69406,-61.44186324370534
0.9,-61,1770628927.69413,-61.43182061237581
0.9,-60,1770628927.69419,-61.400001425538576
0.9,-60,1770628927.69425,-61.36956565506815
0.9,-60,1770628927.69432,-61.3404249980243
0.9,-61,1770628927.69438,-61.33333256492614
0.9,-62,1770628927.69444,-61.34693851638196
0.9,-62,1770628927.69451,-61.36000024178982
0.9,-63,1770628927.69458,-61.39215837518227
0.9,-63,1770628927.69464,-61.42307968650815
0.9,-62,1770628927.6947,-61.43396544535402
0.9,-62,1770628927.69477,-61.444448038126936
0.9,-62,1770628927.69483,-61.454549455654195
0.9,-62,1770628927.69489,-61.46429011799317
0.9,-62,1770628927.69496,-61.473689012217875
0.9,-62,1770628927.69502,-61.48276381595171
0.9,-62,1770628927.69508,-61.49153100833764
0.9,-62,1770628927.69515,-61.50000596991137
0.9,-62,1770628927.69521,-61.508203072650936
0.9,-62,1770628927.69528,-61.51613576131181
0.9,-62,1770628927.69534,-61.52381662701588
0.9,-62,1770628927.6954,-61.531257473941444
0.9,-62,1770628927.69547,-61.53846937985718
0.9,-62,1770628927.69553,-61.54546275115313
0.9,-62,1770628927.69561,-61.552247372943455
0.9,-63,1770628927.69578,-61.573539418833086
0.9,-63,1770628927.69585,-61.59421432850383
0.9,-63,1770628927.69592,-61.614298550604005
0.9,-63,1770628927.69601,-61.63381704371983
0.9,-63,1770628927.6962,-61.65279337985178
0.9,-63,1770628927.69636,-61.67124983938604
0.9,-63,1770628927.69644,-61.68920749836562
0.9,-63,1770628927.69653,-61.70668630877973
0.9,-63,1770628927.69661,-61.723705172514606
0.9,-63,1770628927.6967,-61.74028200954188
0.9,-63,1770628927.69678,-61.75643382086174
0.9,-62,1770628927.69687,-61.759517246859346
0.9,-62,1770628927.69695,-61.7625235912833
0.9,-62,1770628927.69702,-61.765455709002325
0.9,-62,1770628927.69708,-61.768316315623466
0.9,-62,1770628927.69714,-61.77110799588134
0.9,-63,1770628927.69721,-61.785739330898224
0.9,-63,1770628927.69727,-61.80002641970486
0.9,-64,1770628927.69734,-61.82561056954793
0.9,-63,1770628927.6974,-61.8391109530483
0.9,-63,1770628927.76001,-61.85230452920596
0.9,-62,1770628927.85903,-61.85396424197257
0.9,-63,1770628927.95919,-61.86669964560845
0.9,-63,1770628928.05891,-61.87915516931992
0.9,-62,1770628928.15905,-61.88046888060515
0.9,-62,1770628928.25759,-61.88175434204262
0.9,-63,1770628928.35976,-61.89365228082854
0.9,-63,1770628928.45813,-61.90529975525902
0.9,-63,1770628928.55912,-61.91670459233498
0.9,-63,1770628928.65826,-61.92787429629482
0.9,-63,1770628928.75947,-61.93881606508187
0.9,-63,1770628928.85894,-61.949536805813864
0.9,-63,1770628928.95854,-61.960043149324136
0.9,-63,1770628929.05895,-61.970341463839084
0.9,-62,1770628929.15901,-61.97063228312817
0.9,-62,1770628929.25903,-61.97091745593211
0.9,-62,1770628929.35905,-61.97119714513009
0.9,-62,1770628929.45834,-61.97147150739639
0.9,-62,1770628929.55996,-61.971740693493025
0.9,-63,1770628929.6589,-61.98135239049677
0.9,-63,1770628929.75892,-61.990786110130216
0.9,-63,1770628929.85887,-62.00004675084744
0.9,-63,1770628929.95894,-62.00913903297708
0.9,-63,1770628930.05834,-62.01806750674605
0.9,-63,1770628930.16,-62.02683655987333
0.9,-63,1770628930.2586,-62.03545042476059
0.9,-63,1770628930.35809,-62.04391318530433
0.9,-63,1770628930.45903,-62.05222878335264
0.9,-63,1770628930.55873,-62.06040102482794
0.9,-63,1770628930.65895,-62.068433585535786
0.9,-63,1770628930.75868,-62.07633001667829
0.9,-63,1770628930.85814,-62.08409375008955
0.9,-63,1770628930.95887,-62.091728103209306
0.9,-63,1770628931.05809,-62.09923628380998
0.9,-63,1770628931.15884,-62.106621394491235
0.9,-63,1770628931.25876,-62.11388643695528
0.9,-63,1770628931.35788,-62.12103431607533
0.9,-63,1770628931.4581,-62.128067843768726
0.9,-63,1770628931.5581,-62.13498974268569
0.9,-63,1770628931.65866,-62.141802649723765
0.9,-63,1770628931.75822,-62.14850911937752
0.9,-63,1770628931.85904,-62.155111626932474
0.9,-63,1770628931.9598,-62.16161257151157
0.9,-63,1770628932.05779,-62.16801427898217
0.9,-63,1770628932.15976,-62.17431900473087
0.9,-63,1770628932.2586,-62.180528936313145
0.9,-63,1770628932.35905,-62.18664619598437
0.9,-63,1770628932.45876,-62.192672843118345
0.9,-63,1770628932.56013,-62.19861087651909
0.9,-63,1770628932.65847,-62.20446223663144
0.9,-63,1770628932.75967,-62.21022880765552
0.9,-63,1770628932.85865,-62.21591241956988
0.9,-63,1770628932.95883,-62.221514850068054
0.9,-63,1770628933.0588,-62.22703782641256
0.9,-63,1770628933.15886,-62.232483027210705
0.9,-62,1770628933.25873,-62.230856724931
0.9,-63,1770628933.35981,-62.2361998197274
0.9,-63,1770628933.45876,-62.24146922936254
0.9,-62,1770628933.55752,-62.239814750419384
0.9,-63,1770628933.65783,-62.24498791766292
0.9,-63,1770628933.75901,-62.250091189790645
0.9,-63,1770628933.85861,-62.25512597408548
0.9,-63,1770628933.96004,-62.26009364030283
0.9,-63,1770628934.05879,-62.2649955219132
0.9,-63,1770628934.15809,-62.26983291729582
0.9,-63,1770628934.2579,-62.27460709088538
0.9,-62,1770628934.35823,-62.27282323146817
0.9,-62,1770628934.45773,-62.27106238505863
0.9,-62,1770628934.5589,-62.26932410909931
0.9,-62,1770628934.65789,-62.26760797230811
0.9,-62,1770628934.75817,-62.265913554321465
0.9,-62,1770628934.85787,-62.26424044535097
0.9,-62,1770628934.95793,-62.26258824585293
0.9,-62,1770628935.05853,-62.2609565662102
0.9,-62,1770628935.15841,-62.259345026425784
0.9,-62,1770628935.25864,-62.25775325582778
0.9,-61,1770628935.35854,-62.25008062826006
0.9,-62,1770628935.45783,-62.24856430780277
0.9,-62,1770628935.5579,-62.247066252138275
0.9,-62,1770628935.65832,-62.245586133156806
0.9,-62,1770628935.75874,-62.244123630560736
0.9,-62,1770628935.85878,-62.242678431633436
0.9,-61,1770628935.95861,-62.23536507423703
0.9,-62,1770628936.05816,-62.23398800643528
0.9,-62,1770628936.15866,-62.232626947164235
0.9,-62,1770628936.25777,-62.23128161881955
0.9,-62,1770628936.35841,-62.2299517501786
0.9,-62,1770628936.45761,-62.22863707621813
0.9,-62,1770628936.559,-62.22733733793812
0.9,-62,1770628936.65839,-62.226052282191674
0.9,-62,1770628936.75861,-62.22478166152058
0.9,-62,1770628936.85796,-62.22352523399641
0.9,-62,1770628936.9591,-62.22228276306693
0.9,-61,1770628937.05845,-62.21552616791348
0.9,-61,1770628937.15862,-62.20884380087818
0.9,-61,1770628937.25914,-62.2022344451077
0.9,-61,1770628937.35891,-62.195696910202045
0.9,-61,1770628937.45887,-62.18923003149957
0.9,-61,1770628937.55872,-62.18283266938511
0.9,-61,1770628937.65888,-62.17650370862027
0.9,-61,1770628937.75879,-62.17024205769513
0.9,-61,1770628937.86434,-62.16404664820048
0.9,-61,1770628937.95875,-62.15791643421994
0.9,-61,1770628938.05936,-62.151850391741114
0.9,-61,1770628938.15979,-62.14584751808518
0.9,-61,1770628938.25939,-62.13990683135423
0.9,-61,1770628938.35965,-62.13402736989565
0.9,-61,1770628938.45921,-62.12820819178302
0.9,-62,1770628938.56097,-62.12755365320741
0.9,-62,1770628938.66103,-62.126905757576374
0.9,-62,1770628938.76143,-62.126264404239336
0.9,-62,1770628938.86261,-62.125629494568834
0.9,-62,1770628938.96197,-62.12500093190996
0.9,-62,1770628939.06281,-62.124378621531285
0.9,-62,1770628939.16238,-62.12376247057725
0.9,-62,1770628939.26257,-62.12315238802195
0.9,-62,1770628939.36305,-62.12254828462432
0.9,-62,1770628939.46271,-62.12195007288457
0.9,-62,1770628939.56377,-62.121357667001945
0.9,-62,1770628939.6618,-62.120770982833655
0.9,-62,1770628939.76236,-62.12018993785506
0.9,-62,1770628939.86251,-62.119614451120924
0.9,-62,1770628939.9633,-62.119044443227835
0.9,-62,1770628940.06269,-62.11847983627765
0.9,-62,1770628940.16339,-62.117920553842005
0.9,-62,1770628940.26251,-62.11736652092782
0.9,-62,1770628940.36373,-62.11681766394373
0.9,-62,1770628940.46274,-62.11627391066753
0.9,-62,1770628940.56315,-62.115735190214465
0.9,-62,1770628940.6617,-62.1152014330064
0.9,-62,1770628940.76298,-62.11467257074185
0.9,-62,1770628940.8628,-62.11414853636688
0.9,-62,1770628940.96382,-62.1136292640467
0.95,-62,1770628952.50826,-62.0
0.95,-62,1770628952.50838,-62.0
0.95,-62,1770628952.50848,-62.0
0.95,-62,1770628952.50858,-62.0
0.95,-62,1770628952.50867,-62.0
0.95,-62,1770628952.50877,-62.0
0.95,-61,1770628952.50886,-61.96296270706466
0.95,-62,1770628952.50902,-61.96428547806147
0.95,-62,1770628952.50913,-61.96551702443549
0.95,-62,1770628952.50921,-61.96666646861146
0.95,-62,1770628952.50936,-61.96774175593171
0.95,-62,1770628952.50944,-61.968749838574645
0.95,-62,1770628952.50953,-61.96969682603351
0.95,-63,1770628952.50961,-62.000000308823054
0.95,-63,1770628952.50969,-62.028572186324816
0.95,-63,1770628952.50978,-62.05555675848437
0.95,-64,1770628952.50987,-62.10811025401085
0.95,-62,1770628952.50995,-62.105265190782035
0.95,-64,1770628952.51003,-62.153849165372655
0.95,-62,1770628952.51012,-62.15000284936197
0.95,-63,1770628952.51022,-62.17073498448686
0.95,-64,1770628952.51031,-62.21429002047035
0.95,-63,1770628952.51039,-62.232562836695244
0.95,-63,1770628952.51048,-62.250005085195085
0.95,-65,1770628952.51056,-62.311117909831985
0.95,-67,1770628952.51066,-62.413053333936524
0.95,-68,1770628952.51074,-62.53192846497942
0.95,-69,1770628952.51083,-62.6666846224369
0.95,-69,1770628952.51091,-62.795940645827294
0.95,-69,1770628952.511,-62.920026542379176
0.95,-68,1770628952.51108,-63.01963781565069
0.95,-68,1770628952.51117,-63.11541797660738
0.95,-68,1770628952.51126,-63.20758388015769
0.95,-68,1770628952.51134,-63.296336317920236
0.95,-68,1770628952.51143,-63.38186147851962
0.95,-68,1770628952.51151,-63.464332251422285
0.95,-68,1770628952.51159,-63.54390939352683
0.95,-67,1770628952.51168,-63.60350029067347
0.95,-66,1770628952.51176,-63.64412114175169
0.95,-65,1770628952.51185,-63.66672039836461
0.95,-66,1770628952.51193,-63.70497312032479
0.95,-64,1770628952.51202,-63.709731906427145
0.95,-65,1770628952.5121,-63.73021363488852
0.95,-66,1770628952.51219,-63.76568134303355
0.95,-67,1770628952.51227,-63.81544342041897
0.95,-67,1770628952.51236,-63.86369761115302
0.95,-65,1770628952.51244,-63.88065855762622
0.95,-65,1770628952.51258,-63.89712067201771
0.95,-64,1770628952.51265,-63.89861178985237
0.95,-63,1770628952.51272,-63.88577347521083
0.95,-63,1770628952.51278,-63.87329678805313
0.95,-64,1770628952.51285,-63.875056700755785
0.95,-64,1770628952.51299,-63.876768398807215
0.95,-64,1770628952.51312,-63.87843383685217
0.95,-65,1770628952.51318,-63.89338940175515
0.95,-65,1770628952.51325,-63.90795141799835
0.95,-65,1770628952.51331,-63.92213521862173
0.95,-65,1770628952.51338,-63.935955350356785
0.95,-65,1770628952.51344,-63.94942562339277
0.95,-66,1770628952.51351,-63.97506044652461
0.95,-66,1770628952.51357,-64.00006234535233
0.95,-66,1770628952.51364,-64.0244544756081
0.95,-66,1770628952.5137,-64.04825887708682
0.95,-66,1770628952.51376,-64.07149654007092
0.95,-65,1770628952.51383,-64.08242138654485
0.95,-65,1770628952.5139,-64.0930921822988
0.95,-65,1770628952.51396,-64.10351768768992
0.95,-66,1770628952.51403,-64.12507132701904
0.95,-66,1770628952.51409,-64.146140646466
0.95,-66,1770628952.51416,-64.16674179000452
0.95,-65,1770628952.51422,-64.17589970419043
0.95,-65,1770628952.51428,-64.1848585471353
0.95,-64,1770628952.51434,-64.18287054154369
0.95,-65,1770628952.51441,-64.19156465647963
0.95,-65,1770628952.51447,-64.2000757509838
0.95,-65,1770628952.51453,-64.20840954443727
0.95,-63,1770628952.51459,-64.19594980651344
0.95,-68,1770628952.51468,-64.234772714618
0.95,-66,1770628952.51474,-64.25260613956623
0.95,-65,1770628952.5148,-64.26008129593404
0.95,-66,1770628952.51487,-64.27731107814402
0.95,-68,1770628952.51495,-64.31381421976423
0.95,-73,1770628952.51503,-64.39816071375014
0.95,-73,1770628952.51509,-64.48088530364632
0.95,-69,1770628952.51518,-64.52393223615806
0.95,-69,1770628952.51525,-64.56616703721792
0.95,-67,1770628952.51533,-64.58891739293846
0.95,-70,1770628952.5154,-64.63902955709831
0.95,-70,1770628952.51546,-64.68822232155159
0.95,-72,1770628952.51553,-64.75470617524975
0.95,-73,1770628952.51564,-64.82900306662184
0.95,-76,1770628952.51571,-64.92876457392148
0.95,-77,1770628952.51577,-65.03561198176187
0.95,-75,1770628952.51583,-65.12303748266717
0.95,-70,1770628952.5159,-65.1654550323786
0.95,-67,1770628952.51596,-65.18127355926501
0.95,-68,1770628952.51602,-65.20537063881947
0.95,-73,1770628952.51609,-65.27144188513778
0.95,-75,1770628952.51615,-65.35321344104364
0.95,-69,1770628952.51621,-65.38361050007252
0.95,-64,1770628952.51628,-65.37217295856954
0.95,-63,1770628952.51634,-65.35272417356717
0.95,-64,1770628952.5164,-65.34172368788
0.95,-63,1770628952.51646,-65.32283405730489
0.95,-64,1770628952.51653,-65.3122486725214
0.95,-64,1770628952.51659,-65.30183128786574
0.95,-64,1770628952.51665,-65.29157793483496
0.95,-65,1770628952.51673,-65.28929936968785
0.95,-64,1770628952.51679,-65.27930207080577
0.95,-64,1770628952.51685,-65.26945855522744
0.95,-63,1770628952.51692,-65.25212956233759
0.95,-63,1770628952.51698,-65.23506309246632
0.95,-65,1770628952.51705,-65.23329518727037
0.95,-65,1770628952.51711,-65.2315536648374
0.95,-64,1770628952.51717,-65.22242831332632
0.95,-64,1770628952.56616,-65.21343713782494
0.95,-65,1770628952.66504,-65.21187872192164
0.95,-63,1770628952.76659,-65.19584559774587
0.95,-64,1770628952.86569,-65.18723965927538
0.95,-63,1770628952.96563,-65.17161148395444
0.95,-64,1770628953.0649,-65.16329946604195
0.95,-64,1770628953.16473,-65.15510449946089
0.95,-64,1770628953.26483,-65.14702412859123
0.95,-64,1770628953.36524,-65.13905596602454
0.95,-64,1770628953.46442,-65.1311976902119
0.95,-65,1770628953.56673,-65.13029876070267
0.95,-65,1770628953.66505,-65.12941205936097
0.95,-65,1770628953.76626,-65.12853733831878
0.95,-64,1770628953.86465,-65.12096049432155
0.95,-65,1770628953.96595,-65.12015379232851
0.95,-64,1770628954.06488,-65.11273277046075
0.95,-64,1770628954.16511,-65.1054093751259
0.95,-64,1770628954.26396,-65.09818169207995
0.95,-64,1770628954.36511,-65.09104785679948
