Distance_m,RSSI_dBm,Timestamp
0.7,-59,1770628834.4826900
0.7,-59,1770628834.4827800
0.7,-59,1770628834.4828600
0.7,-59,1770628834.4829500
0.7,-59,1770628834.4830300
0.7,-59,1770628834.483120
0.7,-59,1770628834.4832000
0.7,-59,1770628834.4832900
0.7,-59,1770628834.4833800
0.7,-59,1770628834.4834800
0.7,-59,1770628834.4835600
0.7,-58,1770628834.483640
0.7,-59,1770628834.4837800
0.7,-59,1770628834.4838400
0.7,-59,1770628834.4839100
0.7,-59,1770628834.4839700
0.7,-59,1770628834.484040
0.7,-59,1770628834.484110
0.7,-59,1770628834.4841700
0.7,-59,1770628834.4842300
0.7,-59,1770628834.4843000
0.7,-59,1770628834.484360
0.7,-59,1770628834.484430
0.7,-59,1770628834.484490
0.7,-59,1770628834.4845500
0.7,-59,1770628834.484610
0.7,-59,1770628834.4846800
0.7,-59,1770628834.4847400
0.7,-59,1770628834.4848000
0.7,-59,1770628834.4848700
0.7,-58,1770628834.4849300
0.7,-59,1770628834.4849900
0.7,-58,1770628834.4850600
0.7,-58,1770628834.4851400
0.7,-59,1770628834.4852400
0.7,-59,1770628834.4853000
0.7,-58,1770628834.485370
0.7,-60,1770628834.4854300
0.7,-61,1770628834.4855500
0.7,-64,1770628834.485640
0.7,-67,1770628834.4857200
0.7,-67,1770628834.4857900
0.7,-65,1770628834.4858600
0.7,-66,1770628834.4859200
0.7,-67,1770628834.4859800
0.7,-68,1770628834.4860500
0.7,-67,1770628834.4861100
0.7,-63,1770628834.4861700
0.7,-63,1770628834.4862400
0.7,-64,1770628834.4863
0.7,-64,1770628834.4863600
0.7,-63,1770628834.4864200
0.7,-63,1770628834.486490
0.7,-63,1770628834.4865500
0.7,-63,1770628834.4866200
0.7,-63,1770628834.4866800
0.7,-63,1770628834.4867400
0.7,-63,1770628834.486810
0.7,-62,1770628834.4869000
0.7,-62,1770628834.4869700
0.7,-62,1770628834.4870300
0.7,-62,1770628834.4870900
0.7,-62,1770628834.4871500
0.7,-63,1770628834.4872200
0.7,-63,1770628834.4872800
0.7,-62,1770628834.4873400
0.7,-62,1770628834.4874000
0.7,-63,1770628834.4874800
0.7,-63,1770628834.4875400
0.7,-62,1770628834.487680
0.7,-61,1770628834.4877500
0.7,-61,1770628834.4878200
0.7,-61,1770628834.4878800
0.7,-61,1770628834.487950
0.7,-61,1770628834.4880100
0.7,-60,1770628834.4880700
0.7,-60,1770628834.4881300
0.7,-61,1770628834.4882000
0.7,-61,1770628834.4882600
0.7,-61,1770628834.488330
0.7,-60,1770628834.48839
0.7,-60,1770628834.4884500
0.7,-60,1770628834.488520
0.7,-60,1770628834.48858
0.7,-60,1770628834.4886400
0.7,-60,1770628834.488710
0.7,-60,1770628834.488770
0.7,-60,1770628834.4888300
0.7,-60,1770628834.4888900
0.7,-60,1770628834.4889700
0.7,-60,1770628834.4890300
0.7,-60,1770628834.4891000
0.7,-60,1770628834.4891600
0.7,-60,1770628834.4892400
0.7,-60,1770628834.5251900
0.7,-60,1770628834.6276200
0.7,-60,1770628834.7252900
0.7,-60,1770628834.8253900
0.7,-60,1770628834.9259200
0.7,-60,1770628835.0250400
0.7,-60,1770628835.1253000
0.7,-60,1770628835.2258600
0.7,-60,1770628835.3245900
0.7,-60,1770628835.4249900
0.7,-60,1770628835.5255800
0.7,-60,1770628835.625060
0.7,-60,1770628835.726270
0.7,-60,1770628835.824350
0.7,-60,1770628835.9257600
0.7,-60,1770628836.0251800
0.7,-60,1770628836.1248900
0.7,-60,1770628836.2248100
0.7,-60,1770628836.3252400
0.7,-60,1770628836.4255100
0.7,-60,1770628836.526690
0.7,-60,1770628836.626730
0.7,-60,1770628836.7260100
0.7,-60,1770628836.826950
0.7,-60,1770628836.9271400
0.7,-60,1770628837.0269800
0.7,-60,1770628837.1272100
0.7,-60,1770628837.226230
0.7,-60,1770628837.3281100
0.7,-60,1770628837.4278700
0.7,-60,1770628837.5270000
0.7,-60,1770628837.6276400
0.7,-60,1770628837.7323800
0.7,-60,1770628837.8280300
0.7,-60,1770628837.9284800
0.7,-60,1770628838.02718
0.7,-60,1770628838.127060
0.7,-60,1770628838.2279300
0.7,-60,1770628838.3267800
0.7,-60,1770628838.4280400
0.7,-60,1770628838.5270700
0.7,-60,1770628838.62682
0.7,-60,1770628838.727170
0.7,-60,1770628838.8278700
0.7,-60,1770628838.9275800
0.7,-60,1770628839.028430
0.7,-60,1770628839.129110
0.7,-60,1770628839.227210
0.7,-60,1770628839.3299700
0.7,-60,1770628839.4279600
0.7,-60,1770628839.528270
0.7,-60,1770628839.6278300
0.7,-60,1770628839.7288400
0.7,-60,1770628839.828960
0.7,-60,1770628839.9291400
0.7,-60,1770628840.028670
0.7,-60,1770628840.1282200
0.7,-60,1770628840.2282400
0.7,-60,1770628840.3286600
0.7,-60,1770628840.4291500
0.7,-60,1770628840.5402300
0.7,-60,1770628840.6282900
0.7,-60,1770628840.728530
0.7,-60,1770628840.8289300
0.7,-60,1770628840.9278600
0.7,-60,1770628841.0288000
0.7,-60,1770628841.12852
0.7,-60,1770628841.2288100
0.7,-60,1770628841.3275000
0.7,-60,1770628841.4288400
0.7,-60,1770628841.5300500
0.7,-60,1770628841.6304400
0.7,-60,1770628841.7300200
0.7,-60,1770628841.8299600
0.7,-60,1770628841.9296000
0.7,-60,1770628842.0306900
0.7,-60,1770628842.1293300
0.7,-60,1770628842.229860
0.7,-60,1770628842.3311300
0.7,-61,1770628842.4307900
0.7,-60,1770628842.5310500
0.7,-60,1770628842.6303900
0.7,-60,1770628842.7309600
0.7,-60,1770628842.8307800
0.7,-60,1770628842.9306700
0.7,-60,1770628843.030990
0.7,-60,1770628843.1298600
0.7,-60,1770628843.2314100
0.7,-60,1770628843.3313600
0.7,-60,1770628843.430910
0.7,-60,1770628843.530660
0.7,-60,1770628843.6311900
0.7,-60,1770628843.7312800
0.7,-60,1770628843.8316800
0.7,-60,1770628843.9309500
0.7,-60,1770628844.0303800
0.7,-60,1770628844.1306600
0.7,-60,1770628844.2322000
0.7,-60,1770628844.329900
0.7,-60,1770628844.4322300
0.7,-60,1770628844.5299000
0.7,-60,1770628844.6302100
0.7,-60,1770628844.7302200
0.7,-60,1770628844.8311300
0.7,-60,1770628844.930920
0.7,-60,1770628845.0319400
0.7,-60,1770628845.130110
0.7,-60,1770628845.230660
0.7,-60,1770628845.3302000
0.7,-60,1770628845.4300500
0.7,-60,1770628845.5305100
0.7,-60,1770628845.6300100
0.7,-60,1770628845.7299900
0.7,-60,1770628845.830120
0.7,-60,1770628845.9305100
0.7,-60,1770628846.0297900
0.7,-60,1770628846.1309800
0.7,-60,1770628846.229800
0.7,-60,1770628846.3311400
0.7,-60,1770628846.430010
0.7,-60,1770628846.5309700
0.7,-60,1770628846.6311000
0.7,-60,1770628846.7310500
0.7,-60,1770628846.831130
0.7,-60,1770628846.930760
0.7,-60,1770628847.0310000
0.7,-60,1770628847.130360
0.7,-60,1770628847.2316600
0.7,-60,1770628847.3304800
0.7,-60,1770628847.4310600
0.7,-60,1770628847.530790
0.7,-60,1770628847.6498500
0.7,-60,1770628847.7309100
0.7,-60,1770628847.8307700
0.7,-60,1770628847.9307600
0.7,-60,1770628848.0299900
0.7,-60,1770628848.13066
0.7,-60,1770628848.230900
0.7,-60,1770628848.330860
0.7,-60,1770628848.4304900
0.7,-60,1770628848.5308700
0.7,-60,1770628848.6309300
0.7,-60,1770628848.7303100
0.7,-60,1770628848.8311200
0.7,-60,1770628848.9303500
0.7,-60,1770628849.0304300
0.7,-60,1770628849.1303300
0.7,-60,1770628849.230740
0.7,-61,1770628849.3309200
0.7,-60,1770628849.4299200
0.7,-60,1770628849.5300800
0.7,-60,1770628849.629970
0.7,-60,1770628849.7299800
0.7,-60,1770628849.8304800
0.7,-60,1770628849.9298400
0.7,-60,1770628850.0302800
0.7,-60,1770628850.1304500
0.7,-59,1770628850.230170
0.7,-60,1770628850.3309000
0.7,-60,1770628850.429490
0.7,-60,1770628850.529790
0.7,-60,1770628850.6309000
0.7,-60,1770628850.7304400
0.7,-60,1770628850.8308200
0.7,-60,1770628850.9297500
0.7,-60,1770628851.0304700
0.7,-60,1770628851.1299800
0.7,-60,1770628851.2296300
0.7,-59,1770628851.3305500
0.7,-59,1770628851.4299500
0.7,-59,1770628851.53099
0.7,-59,1770628851.6310100
0.7,-60,1770628851.7307200
0.7,-60,1770628851.8307300
0.7,-60,1770628851.9322100
0.7,-59,1770628852.0318100
0.7,-59,1770628852.1307800
0.7,-60,1770628852.2296700
0.7,-59,1770628852.3304700
0.7,-59,1770628852.4298200
0.7,-60,1770628852.5305200
0.7,-60,1770628852.6303900
0.7,-59,1770628852.7304500
0.7,-59,1770628852.830950
0.7,-59,1770628852.9304900
0.7,-59,1770628853.03042
0.7,-59,1770628853.1302300
0.7,-59,1770628853.2307100
0.7,-60,1770628853.3313400
0.7,-60,1770628853.4318600
0.7,-60,1770628853.531950
0.7,-60,1770628853.6311700
0.7,-60,1770628853.731660
0.7,-60,1770628853.8309500
0.7,-60,1770628853.9315700
0.7,-60,1770628854.031560
0.7,-60,1770628854.131880
0.7,-60,1770628854.2305200
0.7,-60,1770628854.3308400
0.7,-60,1770628854.4340200
0.7,-60,1770628854.5318500
0.7,-60,1770628854.6316100
0.7,-60,1770628854.731950
0.7,-60,1770628854.8309300
0.7,-60,1770628854.932010
0.7,-60,1770628855.031150
0.7,-60,1770628855.1322200
0.7,-60,1770628855.230250
0.7,-60,1770628855.3307100
0.7,-60,1770628855.4313300
0.7,-60,1770628855.5324700
0.7,-60,1770628855.6319400
0.7,-60,1770628855.730940
0.7,-60,1770628855.8310600
0.7,-60,1770628855.9319200
0.7,-60,1770628856.0318600
0.7,-60,1770628856.1316800
0.7,-60,1770628856.2303300
0.7,-60,1770628856.3311600
0.7,-60,1770628856.4318700
0.7,-60,1770628856.5317600
0.7,-60,1770628856.6310700
0.7,-60,1770628856.7309700
0.7,-60,1770628856.8328200
0.7,-60,1770628856.931820
0.7,-60,1770628857.032080
0.7,-60,1770628857.1303700
0.7,-60,1770628857.2319200
0.7,-60,1770628857.3312100
0.7,-60,1770628857.4329800
0.7,-60,1770628857.53102
0.7,-60,1770628857.6327700
0.7,-60,1770628857.732000
0.7,-60,1770628857.831900
0.7,-60,1770628857.9319000
0.7,-60,1770628858.0323200
0.7,-60,1770628858.132980
0.7,-60,1770628858.2305700
0.7,-60,1770628858.3322000
0.7,-59,1770628858.4312400
0.7,-59,1770628858.5323200
0.7,-59,1770628858.6304100
0.7,-59,1770628858.731860
0.7,-59,1770628858.830500
0.7,-59,1770628858.9311700
0.7,-59,1770628859.0322900
0.7,-60,1770628859.13216
0.7,-59,1770628859.2319900
0.7,-60,1770628859.3311000
0.7,-60,1770628859.4325600
0.7,-60,1770628859.5318900
0.7,-60,1770628859.6328800
0.7,-60,1770628859.731920
0.7,-60,1770628859.8316200
0.7,-60,1770628859.9321100
0.7,-60,1770628860.0319900
0.7,-60,1770628860.1321000
0.7,-60,1770628860.23124
0.7,-60,1770628860.332070
0.7,-60,1770628860.4319200
0.7,-60,1770628860.5328400
0.7,-60,1770628860.6330100
0.7,-60,1770628860.7315500
0.7,-60,1770628860.8329200
0.7,-60,1770628860.931820
0.7,-60,1770628861.0312900
0.7,-60,1770628861.1322700
0.7,-60,1770628861.2320600
0.7,-60,1770628861.3321000
0.7,-60,1770628861.4319800
0.7,-60,1770628861.5323100
0.7,-60,1770628861.6322000
0.7,-60,1770628861.7328000
0.7,-60,1770628861.833130
0.7,-60,1770628861.9338400
0.7,-59,1770628862.0338500
0.7,-60,1770628862.1344000
0.7,-60,1770628862.2325200
0.7,-59,1770628862.334010
0.7,-60,1770628862.4351900
0.7,-60,1770628862.5340000
0.7,-60,1770628862.6350000
0.7,-59,1770628862.7340400
0.7,-59,1770628862.834350
0.7,-60,1770628862.9333500
0.7,-59,1770628863.0348600
0.7,-60,1770628863.1340700
0.7,-59,1770628863.2334500
0.7,-60,1770628863.3338500
0.7,-60,1770628863.4341400
0.7,-59,1770628863.5331900
0.7,-60,1770628863.6343200
0.7,-60,1770628863.733840
0.7,-60,1770628863.8341200
0.7,-60,1770628863.9334100
0.7,-60,1770628864.034350
0.7,-60,1770628864.1339800
0.7,-60,1770628864.2337900
0.7,-60,1770628864.3340200
0.7,-60,1770628864.4330500
0.7,-60,1770628864.534790
0.7,-60,1770628864.6339700
0.7,-60,1770628864.734150
0.7,-60,1770628864.8337000
0.7,-60,1770628864.9339700
0.7,-60,1770628865.0340300
0.7,-60,1770628865.134060
0.7,-60,1770628865.233130
0.7,-60,1770628865.333770
0.7,-60,1770628865.4330600
0.7,-60,1770628865.5327200
0.7,-59,1770628865.6339900
0.7,-59,1770628865.734750
0.7,-60,1770628865.834090
0.7,-60,1770628865.934440
0.7,-60,1770628866.0330100
0.7,-60,1770628866.1340900
0.7,-60,1770628866.2330500
0.7,-60,1770628866.3340800
0.7,-60,1770628866.4332800
0.7,-60,1770628866.5355200
0.7,-60,1770628866.6329400
0.7,-60,1770628866.7338000
0.7,-60,1770628866.8339600
0.7,-60,1770628866.9349000
0.7,-60,1770628867.0334000
0.7,-60,1770628867.1331200
0.7,-60,1770628867.232780
0.7,-60,1770628867.3346600
0.7,-60,1770628867.433950
0.7,-60,1770628867.533230
0.7,-60,1770628867.633710
0.7,-60,1770628867.7338000
0.7,-60,1770628867.8339300
0.7,-60,1770628867.9339800
0.7,-60,1770628868.0328200
0.7,-60,1770628868.1341500
0.7,-60,1770628868.232910
0.7,-60,1770628868.3340100
0.7,-60,1770628868.432960
0.7,-60,1770628868.5345500
0.7,-60,1770628868.6339400
0.7,-60,1770628868.7337500
0.7,-60,1770628868.834780
0.7,-60,1770628868.933110
0.7,-60,1770628869.0345700
0.7,-60,1770628869.1337800
0.7,-60,1770628869.2339700
0.7,-60,1770628869.3340300
0.7,-60,1770628869.4340300
0.7,-60,1770628869.533430
0.7,-60,1770628869.6330000
0.7,-60,1770628869.732970
0.7,-60,1770628869.8330900
0.7,-60,1770628869.9390000
0.7,-60,1770628870.0334000
0.7,-60,1770628870.1337100
0.7,-60,1770628870.233840
0.7,-60,1770628870.3332000
0.7,-60,1770628870.4337700
0.7,-60,1770628870.5338100
0.7,-60,1770628870.6340400
0.7,-60,1770628870.733850
0.7,-60,1770628870.8331300
0.7,-60,1770628870.9325300
0.75,-60,1770628879.1575900
0.75,-60,1770628879.1577200
0.75,-60,1770628879.1578200
0.75,-60,1770628879.1579800
0.75,-60,1770628879.1580900
0.75,-60,1770628879.1581900
0.75,-60,1770628879.158290
0.75,-60,1770628879.158390
0.75,-60,1770628879.158490
0.75,-60,1770628879.1585900
0.75,-60,1770628879.1586900
0.75,-60,1770628879.1588000
0.75,-60,1770628879.1589000
0.75,-60,1770628879.159
0.75,-60,1770628879.1591000
0.75,-59,1770628879.1592000
0.75,-59,1770628879.1593000
0.75,-59,1770628879.1594600
0.75,-59,1770628879.159560
0.75,-59,1770628879.1596600
0.75,-59,1770628879.1597600
0.75,-59,1770628879.1598600
0.75,-59,1770628879.1599600
0.75,-59,1770628879.1600600
0.75,-59,1770628879.1601700
0.75,-59,1770628879.1602800
0.75,-59,1770628879.1603800
0.75,-59,1770628879.1604800
0.75,-59,1770628879.1605800
0.75,-59,1770628879.1606800
0.75,-60,1770628879.16078
0.75,-60,1770628879.1608800
0.75,-60,1770628879.1609800
0.75,-60,1770628879.16108
0.75,-61,1770628879.1611800
0.75,-60,1770628879.1612800
0.75,-60,1770628879.1613800
0.75,-60,1770628879.1614800
0.75,-59,1770628879.161580
0.75,-60,1770628879.161680
0.75,-58,1770628879.1617700
0.75,-58,1770628879.1618700
0.75,-59,1770628879.1620700
0.75,-60,1770628879.162230
0.75,-61,1770628879.162310
0.75,-62,1770628879.162400
0.75,-62,1770628879.162460
0.75,-61,1770628879.162530
0.75,-61,1770628879.1625900
0.75,-62,1770628879.1626500
0.75,-61,1770628879.1627200
0.75,-61,1770628879.1627800
0.75,-61,1770628879.1628500
0.75,-61,1770628879.162910
0.75,-60,1770628879.1629800
0.75,-59,1770628879.1630400
0.75,-59,1770628879.163100
0.75,-58,1770628879.1631700
0.75,-58,1770628879.1632300
0.75,-58,1770628879.1632900
0.75,-59,1770628879.1633600
0.75,-61,1770628879.1634200
0.75,-60,1770628879.1634800
0.75,-61,1770628879.1635500
0.75,-60,1770628879.163610
0.75,-60,1770628879.1637000
0.75,-61,1770628879.16383
0.75,-60,1770628879.1639000
0.75,-61,1770628879.1639600
0.75,-62,1770628879.1640300
0.75,-62,1770628879.1640900
0.75,-62,1770628879.1641500
0.75,-61,1770628879.1642200
0.75,-60,1770628879.1642800
0.75,-60,1770628879.164350
0.75,-60,1770628879.1644100
0.75,-59,1770628879.1644700
0.75,-59,1770628879.1645400
0.75,-60,1770628879.164600
0.75,-60,1770628879.1646600
0.75,-60,1770628879.1647300
0.75,-59,1770628879.1647900
0.75,-59,1770628879.2349500
0.75,-59,1770628879.3358100
0.75,-59,1770628879.435970
0.75,-59,1770628879.5368900
0.75,-60,1770628879.635960
0.75,-59,1770628879.7367600
0.75,-59,1770628879.8360500
0.75,-59,1770628879.9369300
0.75,-60,1770628880.0362400
0.75,-59,1770628880.1369100
0.75,-60,1770628880.2364000
0.75,-59,1770628880.3362600
0.75,-59,1770628880.4368500
0.75,-60,1770628880.5367300
0.75,-60,1770628880.636480
0.75,-60,1770628880.7355900
0.75,-59,1770628880.8356200
0.75,-60,1770628880.9350600
0.80,-60,1770628894.2390800
0.80,-60,1770628894.2392100
0.80,-60,1770628894.2393100
0.80,-60,1770628894.2394200
0.80,-60,1770628894.2395000
0.80,-60,1770628894.239590
0.80,-60,1770628894.2397000
0.80,-60,1770628894.2397800
0.80,-60,1770628894.2398700
0.80,-60,1770628894.2399500
0.80,-59,1770628894.2400400
0.80,-60,1770628894.240170
0.80,-60,1770628894.2402600
0.80,-60,1770628894.2403500
0.80,-60,1770628894.2404400
0.80,-60,1770628894.2405200
0.80,-60,1770628894.2406100
0.80,-60,1770628894.2406900
0.80,-60,1770628894.240780
0.80,-60,1770628894.2408700
0.80,-60,1770628894.2409600
0.80,-60,1770628894.2410400
0.80,-59,1770628894.241130
0.80,-60,1770628894.241210
0.80,-59,1770628894.241300
0.80,-60,1770628894.2413800
0.80,-60,1770628894.2414700
0.80,-59,1770628894.2415600
0.80,-61,1770628894.2416400
0.80,-60,1770628894.2417300
0.80,-60,1770628894.2418100
0.80,-60,1770628894.241900
0.80,-61,1770628894.2419800
0.80,-60,1770628894.242070
0.80,-59,1770628894.242160
0.80,-59,1770628894.2422500
0.80,-59,1770628894.242330
0.80,-59,1770628894.2424200
0.80,-60,1770628894.2425100
0.80,-60,1770628894.2425900
0.80,-60,1770628894.2426800
0.80,-60,1770628894.2427600
0.80,-60,1770628894.2428500
0.80,-60,1770628894.2429300
0.80,-59,1770628894.2430200
0.80,-60,1770628894.2433100
0.80,-60,1770628894.2434100
0.80,-60,1770628894.2435100
0.80,-60,1770628894.2436000
0.80,-60,1770628894.243710
0.80,-60,1770628894.2438200
0.80,-61,1770628894.243920
0.80,-61,1770628894.2440200
0.80,-62,1770628894.24412
0.80,-62,1770628894.2442200
0.80,-61,1770628894.244320
0.80,-61,1770628894.2444600
0.80,-61,1770628894.244540
0.80,-61,1770628894.244610
0.80,-60,1770628894.2446700
0.80,-60,1770628894.2447900
0.80,-60,1770628894.244860
0.80,-60,1770628894.2449400
0.80,-60,1770628894.2450000
0.80,-59,1770628894.2450700
0.80,-59,1770628894.2451300
0.80,-59,1770628894.245190
0.80,-59,1770628894.245260
0.80,-59,1770628894.2453300
0.80,-60,1770628894.2454000
0.80,-60,1770628894.2454600
0.80,-60,1770628894.2455200
0.80,-60,1770628894.2455800
0.80,-60,1770628894.2456500
0.80,-60,1770628894.2457100
0.80,-60,1770628894.2457800
0.80,-60,1770628894.2458400
0.80,-60,1770628894.2459000
0.80,-60,1770628894.2459600
0.80,-60,1770628894.2460300
0.80,-60,1770628894.2461000
0.80,-60,1770628894.2461800
0.80,-60,1770628894.2462400
0.80,-60,1770628894.2463100
0.80,-60,1770628894.2463700
0.80,-60,1770628894.2464300
0.80,-60,1770628894.2465000
0.80,-59,1770628894.2465600
0.80,-60,1770628894.2466300
0.80,-60,1770628894.2466900
0.80,-60,1770628894.2467500
0.80,-60,1770628894.246820
0.80,-60,1770628894.2468800
0.80,-60,1770628894.246940
0.80,-60,1770628894.2470100
0.80,-60,1770628894.2471400
0.80,-60,1770628894.2472100
0.80,-61,1770628894.2473400
0.80,-61,1770628894.2474200
0.80,-61,1770628894.2475100
0.80,-60,1770628894.247600
0.80,-60,1770628894.247680
0.80,-60,1770628894.2477700
0.80,-60,1770628894.2478600
0.80,-61,1770628894.2479500
0.80,-61,1770628894.248040
0.80,-61,1770628894.248120
0.80,-61,1770628894.2482300
0.80,-62,1770628894.2483300
0.80,-62,1770628894.248410
0.80,-63,1770628894.2485100
0.80,-63,1770628894.248590
0.80,-63,1770628894.2486700
0.80,-62,1770628894.2487600
0.80,-62,1770628894.248850
0.80,-61,1770628894.248940
0.80,-61,1770628894.2490700
0.80,-61,1770628894.24916
0.80,-61,1770628894.2492600
0.80,-61,1770628894.2493800
0.80,-61,1770628894.2495100
0.80,-61,1770628894.249580
0.80,-61,1770628894.2496400
0.80,-61,1770628894.2497600
0.80,-61,1770628894.2498200
0.80,-60,1770628894.2498800
0.80,-60,1770628894.2499600
0.80,-60,1770628894.2500200
0.80,-61,1770628894.2500900
0.80,-60,1770628894.2501600
0.80,-59,1770628894.2502300
0.80,-60,1770628894.2502900
0.80,-60,1770628894.2503500
0.80,-60,1770628894.339810
0.80,-61,1770628894.4400700
0.80,-60,1770628894.5405500
0.80,-61,1770628894.639860
0.80,-61,1770628894.7408600
0.80,-61,1770628894.8390400
0.80,-61,1770628894.9413200
0.80,-61,1770628895.0408000
0.80,-61,1770628895.1409000
0.80,-61,1770628895.2399500
0.80,-61,1770628895.3455100
0.80,-61,1770628895.4410100
0.80,-61,1770628895.540870
0.80,-61,1770628895.6416300
0.80,-61,1770628895.741360
0.80,-60,1770628895.8411800
0.80,-60,1770628895.9411200
0.80,-61,1770628896.0415800
0.80,-61,1770628896.1407900
0.80,-61,1770628896.2413000
0.80,-61,1770628896.3399100
0.80,-60,1770628896.4409400
0.80,-61,1770628896.5408200
0.80,-61,1770628896.6417100
0.80,-61,1770628896.7409400
0.80,-61,1770628896.8408500
0.80,-60,1770628896.9421
0.80,-61,1770628897.04163
0.80,-61,1770628897.1418900
0.80,-61,1770628897.2418900
0.80,-61,1770628897.3428400
0.80,-61,1770628897.443730
0.80,-61,1770628897.5434600
0.80,-61,1770628897.6450000
0.80,-61,1770628897.7431200
0.80,-61,1770628897.8441000
0.80,-61,1770628897.94392
0.80,-61,1770628898.0442300
0.80,-61,1770628898.1442700
0.80,-61,1770628898.2438200
0.80,-61,1770628898.3448900
0.80,-61,1770628898.444160
0.80,-61,1770628898.5457400
0.80,-61,1770628898.6465900
0.80,-61,1770628898.7450900
0.80,-61,1770628898.8457600
0.80,-60,1770628898.9456600
0.80,-61,1770628899.0457900
0.80,-60,1770628899.1450100
0.80,-60,1770628899.2449200
0.80,-60,1770628899.3457500
0.80,-60,1770628899.445770
0.80,-60,1770628899.5456500
0.80,-60,1770628899.645050
0.80,-60,1770628899.7456400
0.80,-60,1770628899.8440300
0.80,-60,1770628899.946780
0.80,-61,1770628900.0450600
0.80,-61,1770628900.145160
0.80,-60,1770628900.2448300
0.80,-61,1770628900.3462200
0.80,-61,1770628900.4457500
0.80,-61,1770628900.5449600
0.80,-61,1770628900.6451600
0.80,-60,1770628900.7458400
0.80,-60,1770628900.8458300
0.80,-61,1770628900.9448800
0.85,-61,1770628909.8303500
0.85,-61,1770628909.830470
0.85,-61,1770628909.830580
0.85,-60,1770628909.8306900
0.85,-60,1770628909.8307900
0.85,-61,1770628909.8308900
0.85,-61,1770628909.8310100
0.85,-61,1770628909.8311100
